date,number_of_calls,number_of_sms,duration_hours,number_of_deadlines
2013-03-27,24.0,25.0,4.395277777777778,0
2013-03-25,24.0,24.0,,
2013-03-26,24.0,24.0,,
2013-03-27,24.0,25.0,4.395277777777778,0
2013-03-28,24.0,24.0,7.053611111111112,0
2013-03-29,24.0,24.0,7.041111111111111,0
2013-03-30,24.0,24.0,5.645277777777777,0
2013-03-31,24.0,24.0,1.929722222222222,1
2013-04-01,24.0,24.0,0.6863888888888888,0
2013-04-02,24.0,24.0,3.792222222222222,0
2013-04-03,24.0,24.0,6.009722222222222,0
2013-04-04,24.0,24.0,5.528333333333333,0
2013-04-05,24.0,24.0,8.56611111111111,0
2013-04-06,24.0,24.0,6.803333333333334,0
2013-04-07,19.0,19.0,3.979722222222222,1
2013-04-08,24.0,24.0,,1
2013-04-09,24.0,24.0,,0
2013-04-10,24.0,24.0,,0
2013-04-11,24.0,24.0,,0
2013-04-12,24.0,24.0,,0
2013-04-13,24.0,24.0,,0
2013-04-14,24.0,24.0,,0
2013-04-15,24.0,24.0,,1
2013-04-16,24.0,24.0,1.5725,1
2013-04-17,24.0,24.0,5.445555555555555,0
2013-04-18,24.0,24.0,4.967222222222222,0
2013-04-19,23.0,23.0,3.851944444444445,0
2013-04-20,24.0,24.0,5.285,0
2013-04-21,24.0,24.0,4.033055555555555,0
2013-04-22,24.0,24.0,,1
2013-04-23,24.0,24.0,,0
2013-04-24,24.0,24.0,,0
2013-04-25,14.0,14.0,1.1341666666666668,0
2013-04-26,,,,0
2013-04-27,1.0,1.0,0.2408333333333333,0
2013-04-28,24.0,24.0,6.230277777777777,0
2013-04-29,2.0,2.0,0.0730555555555555,0
2013-04-30,,,,2
2013-05-01,,,,0
2013-05-02,,,,0
2013-05-03,6.0,6.0,0.1038888888888888,0
2013-05-04,19.0,19.0,2.0316666666666667,0
2013-05-05,8.0,8.0,0.2072222222222222,0
2013-05-06,20.0,20.0,3.142777777777778,0
2013-05-07,24.0,24.0,0.5736111111111111,2
2013-05-08,24.0,24.0,,0
2013-05-09,24.0,24.0,,0
2013-05-10,23.0,23.0,6.897777777777778,0
2013-05-11,24.0,24.0,4.885,0
2013-05-12,17.0,17.0,0.8875000000000001,0
2013-05-13,24.0,24.0,,1
2013-05-14,24.0,24.0,,1
2013-05-15,21.0,21.0,3.499722222222222,0
2013-05-16,24.0,24.0,6.499444444444444,0
2013-05-17,20.0,20.0,6.678055555555556,0
2013-05-18,22.0,22.0,3.588055555555556,0
2013-05-19,7.0,7.0,3.1155555555555554,0
2013-05-20,22.0,22.0,3.556666666666666,0
2013-05-21,14.0,14.0,1.4705555555555556,0
2013-05-22,21.0,21.0,3.3422222222222224,0
2013-05-23,24.0,24.0,1.9947222222222225,0
2013-05-24,24.0,24.0,4.088888888888889,0
2013-05-25,11.0,11.0,1.4397222222222223,0
2013-05-26,,,,0
2013-05-27,23.0,23.0,11.032222222222222,0
2013-05-28,24.0,24.0,9.005555555555555,1
2013-05-29,8.0,8.0,,1
2013-05-30,16.0,16.0,2.494166666666666,0
2013-05-31,22.0,22.0,4.811944444444444,0
2013-06-01,23.0,23.0,0.6394444444444445,0
2013-06-02,11.0,11.0,,0
2013-06-03,16.0,16.0,,0
2013-06-04,,,,0
2013-06-05,,,,0
2013-06-06,,,,
2013-06-07,,,,
2013-06-08,,,,
2013-06-09,,,,
2013-06-10,,,,
2013-06-11,,,,
2013-06-12,,,,
2013-06-13,,,,
2013-06-14,,,,
2013-06-15,,,,
2013-06-16,,,,
2013-06-17,,,,
2013-06-18,,,,
2013-06-19,,,,
2013-06-20,,,,
2013-06-21,,,,
2013-06-22,,,,
2013-06-23,,,,
2013-06-24,,,,
2013-06-25,,,,
2013-06-26,,,,
2013-06-27,,,,
2013-06-28,,,,
2013-06-29,,,,
2013-06-30,,,,
2013-07-01,,,,
2013-07-02,,,,
2013-07-03,,,,
2013-07-04,,,,
2013-07-05,,,,
2013-07-06,,,,
2013-07-07,,,,
2013-07-08,,,,
2013-07-09,,,,
2013-07-10,,,,
2013-07-11,,,,
2013-07-12,,,,
2013-07-13,,,,
2013-07-14,,,,
2013-07-15,,,,
2013-07-16,,,,
2013-07-17,,,,
2013-07-18,,,,
2013-07-19,,,,
2013-07-20,,,,
2013-07-21,,,,
2013-07-22,,,,
2013-07-23,,,,
2013-07-24,,,,
2013-07-25,,,,
2013-07-26,,,,
2013-07-27,,,,
2013-07-28,,,,
2013-07-29,,,,
2013-07-30,,,,
2013-07-31,,,,
2013-08-01,,,,
2013-08-02,,,,
2013-08-03,,,,
2013-08-04,,,,
2013-08-05,,,,
2013-08-06,,,,
2013-08-07,,,,
2013-08-08,,,,
2013-08-09,,,,
2013-08-10,,,,
2013-08-11,,,,
2013-08-12,,,,
2013-08-13,,,,
2013-08-14,,,,
2013-08-15,,,,
2013-08-16,,,,
2013-08-17,,,,
2013-08-18,,,,
2013-08-19,,,,
